Name,Business Status,Address,Price Level,Rating,Total Ratings,Types,Latitude,Longitude
"Lurie Children's Division of Genetics, Genomics & Metabolism",OPERATIONAL,"225 East Chicago Avenue, Chicago",Price information not available,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8963414,-87.6218766
Renew Vitality Testosterone Clinic of Chicago,OPERATIONAL,"30 North Michigan Avenue, Chicago",Price information not available,5,10,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8829547,-87.6247085
Chicago Center for Growth and Change,OPERATIONAL,"25 East Washington Street STE 1717, Chicago",Price information not available,3,2,"['hospital', 'health', 'point_of_interest', 'establishment']",41.88298089999999,-87.6266431
Cenegenics Chicago,OPERATIONAL,"77 West Wacker Drive Ste. 4500 45th Floor, Chicago",Price information not available,5,15,"['hospital', 'health', 'point_of_interest', 'establishment']",41.88642279999999,-87.6307475
Shirley Ryan AbilityLab,OPERATIONAL,"355 East Erie Street, Chicago",Price information not available,4.2,588,"['hospital', 'point_of_interest', 'health', 'establishment']",41.89392890000001,-87.6184023
University Of Chicago Medicine,OPERATIONAL,"355 East Grand Avenue, Chicago",Price information not available,4,4,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8916383,-87.6179301
Illinois Anesthesia | Mobile & Dental Anesthesiologist Services,OPERATIONAL,"420 East Waterside Drive UNIT 3010, Chicago",Price information not available,5,2,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.887197,-87.61611820000002
Northwestern Memorial Hospital,OPERATIONAL,"680 North Lake Shore Drive, Chicago",Price information not available,3.8,12,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8945964,-87.61644210000001
NorthShore Orthopaedic,OPERATIONAL,"680 North Lake Shore Drive Ste 924 & 925, Chicago",Price information not available,3,19,"['hospital', 'point_of_interest', 'health', 'establishment']",41.89453099999999,-87.6166312
Loop Medical Center: Pain Management and Varicose Vein Doctor in Chicago,OPERATIONAL,"432 East Grand Avenue Ste A, Chicago",Price information not available,4.8,1390,"['hospital', 'physiotherapist', 'doctor', 'point_of_interest', 'health', 'establishment']",41.89201850000001,-87.61661319999999
UChicago Medicine River East,OPERATIONAL,"355 East Grand Avenue, Chicago",Price information not available,3,49,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.8916383,-87.6179301
"Body and Mind Medical Center: Dominic Gaziano, MD",OPERATIONAL,"2222 West Division Street Ste 110, Chicago",Price information not available,3,17,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.9035212,-87.6832094
St Mary of Nazareth Hospital:,OPERATIONAL,"2233 West Division Street, Chicago",Price information not available,3.2,66,"['hospital', 'health', 'point_of_interest', 'establishment']",41.9027855,-87.6838305
Ascension Saint Mary - Chicago,OPERATIONAL,"2233 West Division Street, Chicago",Price information not available,3.3,672,"['hospital', 'health', 'point_of_interest', 'establishment']",41.90249550000001,-87.68345769999999
Chicago Gastroenterology LLC,OPERATIONAL,"2222 West Division Street Ste 235, Chicago",Price information not available,1,3,"['hospital', 'health', 'point_of_interest', 'establishment']",41.90332409999999,-87.68305219999999
Nazareth Family Health Center,OPERATIONAL,"1127 North Oakley Boulevard, Chicago",Price information not available,2.7,11,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.90169100000001,-87.684302
Fresenius Medical Care at St. Mary Of Nazareth And St. Elizat,OPERATIONAL,"2233 West Division Street, Chicago",Price information not available,2.1,7,"['hospital', 'health', 'point_of_interest', 'establishment']",41.902829,-87.6835277
Augusta & Damen Medical Center,OPERATIONAL,"948 North Damen Avenue, Chicago",Price information not available,1,1,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.89910399999999,-87.6772771
St Mary Of Nazareth Church,OPERATIONAL,"2233 West Division Street 16th fl, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.9020876,-87.6829261
P. D. Memorial Medical Center,OPERATIONAL,"1802 West Chicago Avenue, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8962673,-87.67248080000002
AVAYA MED - Direct Primary Care,OPERATIONAL,"830 North Ashland Avenue STE 1S, Chicago",Price information not available,5,10,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.8969826,-87.66758279999999
Madison Health Care,OPERATIONAL,"1502 West Chicago Avenue, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.896269,-87.665318
Chicago COVID Testing - Wicker Park,OPERATIONAL,"1601 West Division Street Suite B, Chicago",Price information not available,4.5,46,"['hospital', 'point_of_interest', 'health', 'establishment']",41.9031669,-87.6677849
P. D. Memorial Medical Center,OPERATIONAL,"1802 West Chicago Avenue, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8962673,-87.67248080000002
Augusta & Damen Medical Center,OPERATIONAL,"948 North Damen Avenue, Chicago",Price information not available,1,1,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.89910399999999,-87.6772771
DaVita TRC Children's Dialysis Center,OPERATIONAL,"1333 North Kingsbury Street Ste 100, Chicago",Price information not available,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",41.9052099,-87.64919809999999
"Lovely Heart Home Care, LLC",OPERATIONAL,"833 West Chicago Avenue #402-A, Chicago",Price information not available,No rating,No ratings,"['insurance_agency', 'hospital', 'health', 'point_of_interest', 'establishment']",41.8961057,-87.6491418
Madison Health Care,OPERATIONAL,"1502 West Chicago Avenue, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.896269,-87.665318
AVAYA MED - Direct Primary Care,OPERATIONAL,"830 North Ashland Avenue STE 1S, Chicago",Price information not available,5,10,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8969826,-87.66758279999999
Winfield Moody Health Center,OPERATIONAL,"1276 North Clybourn Avenue, Chicago",Price information not available,3.1,144,"['hospital', 'health', 'point_of_interest', 'establishment']",41.90525359999999,-87.6422731
Midwest Express Clinic Urgent Care,OPERATIONAL,"219 West Chicago Avenue, Chicago",Price information not available,4.7,1171,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",41.8963676,-87.63511779999999
DaVita TRC Children's Dialysis Center,OPERATIONAL,"1333 North Kingsbury Street Ste 100, Chicago",Price information not available,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",41.9052099,-87.64919809999999
"Lovely Heart Home Care, LLC",OPERATIONAL,"833 West Chicago Avenue #402-A, Chicago",Price information not available,No rating,No ratings,"['hospital', 'insurance_agency', 'health', 'point_of_interest', 'establishment']",41.8961057,-87.6491418
South Shore Medical Center,OPERATIONAL,"3918 West Oak Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'health', 'point_of_interest', 'establishment']",41.900509,-87.63659899999999
Superior Testing,OPERATIONAL,"711 West Grand Avenue, Chicago",Price information not available,4.6,11,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8910001,-87.6465114
Ann & Robert H. Lurie Children's Hospital of Chicago,OPERATIONAL,"225 East Chicago Avenue, Chicago",Price information not available,3.9,1228,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8962223,-87.6218344
Northwestern Medical Faculty Foundation,OPERATIONAL,"250 East Superior Street, Chicago",Price information not available,3.7,3,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8961091,-87.62079380000002
"Meridian Psychiatric Partners, LLC",OPERATIONAL,"625 North Michigan Avenue # 2550, Chicago",Price information not available,2.4,56,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8931128,-87.6236539
Midwest Express Clinic Urgent Care,OPERATIONAL,"219 West Chicago Avenue, Chicago",Price information not available,4.7,1171,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.8963676,-87.63511779999999
Global Life Rejuvenation,OPERATIONAL,"60 East Delaware Place Suite 1400, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.899487,-87.62640999999999
Chicago BioDensity,OPERATIONAL,"737 Michigan Avenue #1925, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8960334,-87.6237082
"Healthy Smiles, Healthy Children",OPERATIONAL,"211 East Chicago Avenue #1600, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8963989,-87.6226143
Northwestern Memorial Hospital,OPERATIONAL,"251 East Huron Street, Chicago",Price information not available,3.5,986,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8947049,-87.62148580000002
Renée Schine Crown Neonatal Intensive Care Unit,OPERATIONAL,"250 East Superior Street, Chicago",Price information not available,5,2,"['hospital', 'point_of_interest', 'health', 'establishment']",41.896188,-87.6210201
Gold Coast Wellness,OPERATIONAL,"1360 North Sandburg Terrace, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.9074603,-87.63240619999999
Medically Speaking Sc,OPERATIONAL,"1030 North Clark Street Ste. 310, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.901514,-87.6315898
South Shore Medical Center,OPERATIONAL,"3918 West Oak Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.900509,-87.63659899999999
Immediate Physicians of IL,OPERATIONAL,"1212 North La Salle Drive Suite A, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.9042572,-87.63336799999999
NWH,OPERATIONAL,"676 North Saint Clair Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.89462229999999,-87.62304619999999
Medical Connection,OPERATIONAL,"676 North Saint Clair Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.89462229999999,-87.62304619999999
"Lurie Children's Division of Genetics, Genomics & Metabolism",OPERATIONAL,"225 East Chicago Avenue, Chicago",Price information not available,5,1,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8963414,-87.6218766
Northwestern Private Practice,OPERATIONAL,"676 North Saint Clair Street Ste 1575, Chicago",Price information not available,No rating,No ratings,"['doctor', 'hospital', 'point_of_interest', 'health', 'establishment']",41.8945986,-87.622954
Childrens Memorial Hospital Opthalmology Division,OPERATIONAL,"225 East Chicago Avenue, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8962222,-87.62183449999999
The Chicago Institute for Fetal Health,OPERATIONAL,"225 East Chicago Avenue, Chicago",Price information not available,5,7,"['hospital', 'point_of_interest', 'health', 'establishment']",41.896223,-87.621832
Northwestern 675 north st clair,OPERATIONAL,"675 North Saint Clair Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8946925,-87.62244869999999
Northwestern Memorial Hospital Cardiology,OPERATIONAL,"675 North Saint Clair Street, Chicago",Price information not available,3.7,3,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8945912,-87.6220476
Prentice women’s hospital,OPERATIONAL,"236 East Superior Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.896066,-87.62107499999999
Northwestern Hospital mychart,OPERATIONAL,"250 East Superior Street, Chicago",Price information not available,3.6,49,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8962633,-87.62096489999999
Northwestern Medicine Prentice Women's Hospital,OPERATIONAL,"250 East Superior Street, Chicago",Price information not available,3.8,187,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8962478,-87.620725
Ann & Robert H. Lurie Children's Hospital of Chicago,OPERATIONAL,"225 East Chicago Avenue, Chicago",Price information not available,3.9,1228,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8962223,-87.6218344
Northwestern Medical Faculty Foundation,OPERATIONAL,"250 East Superior Street, Chicago",Price information not available,3.7,3,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8961091,-87.62079380000002
Lakeside VA Clinic,OPERATIONAL,"211 East Ontario Street, Chicago",Price information not available,4.3,24,"['hospital', 'point_of_interest', 'health', 'establishment']",41.89311629999999,-87.6220228
Shirley Ryan AbilityLab,OPERATIONAL,"355 East Erie Street, Chicago",Price information not available,4.2,588,"['hospital', 'point_of_interest', 'health', 'establishment']",41.89392890000001,-87.6184023
"Meridian Psychiatric Partners, LLC",OPERATIONAL,"625 North Michigan Avenue # 2550, Chicago",Price information not available,2.4,56,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8931128,-87.6236539
Northwestern Memorial Hospital,OPERATIONAL,"251 East Huron Street, Chicago",Price information not available,3.5,986,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8947049,-87.62148580000002
University Of Chicago Medicine,OPERATIONAL,"355 East Grand Avenue, Chicago",Price information not available,4,4,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8916383,-87.6179301
Renée Schine Crown Neonatal Intensive Care Unit,OPERATIONAL,"250 East Superior Street, Chicago",Price information not available,5,2,"['hospital', 'point_of_interest', 'health', 'establishment']",41.896188,-87.6210201
"Healthy Smiles, Healthy Children",OPERATIONAL,"211 East Chicago Avenue #1600, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8963989,-87.6226143
Stanley Manne Children’s Research Institute,OPERATIONAL,"303 East Superior Street, Chicago",Price information not available,5,2,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8954173,-87.6197267
Chicago BioDensity,OPERATIONAL,"737 Michigan Avenue #1925, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8960334,-87.6237082
Global Life Rejuvenation,OPERATIONAL,"60 East Delaware Place Suite 1400, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.899487,-87.62640999999999
NorthShore Orthopaedic,OPERATIONAL,"680 North Lake Shore Drive Ste 924 & 925, Chicago",Price information not available,3,19,"['hospital', 'point_of_interest', 'health', 'establishment']",41.89453099999999,-87.6166312
Northwestern Memorial Hospital,OPERATIONAL,"680 North Lake Shore Drive, Chicago",Price information not available,3.8,12,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8945964,-87.61644210000001
GreenMCMeds,OPERATIONAL,"233 East Erie Street suite 506, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8939762,-87.62160829999999
Raby Institute for Integrative Medicine,OPERATIONAL,"500 North Michigan Avenue #2100, Chicago",Price information not available,4.3,202,"['hospital', 'point_of_interest', 'health', 'establishment']",41.89109029999999,-87.6244354
Center for Translational Imaging CTI,OPERATIONAL,"710 North Fairbanks Court, Chicago",Price information not available,No rating,No ratings,"['university', 'hospital', 'point_of_interest', 'health', 'establishment']",41.8953189,-87.6208747
Michigan Avenue Radiation Center,OPERATIONAL,"160 East Illinois Street, Chicago",Price information not available,4.5,2,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.8911813,-87.6230099
Northwestern Medicine Prentice Women's Hospital,OPERATIONAL,"250 East Superior Street, Chicago",Price information not available,3.8,187,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8962478,-87.620725
Northwestern Hospital mychart,OPERATIONAL,"250 East Superior Street, Chicago",Price information not available,3.6,49,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8962633,-87.62096489999999
"Lurie Children's Division of Genetics, Genomics & Metabolism",OPERATIONAL,"225 East Chicago Avenue, Chicago",Price information not available,5,1,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8963414,-87.6218766
Prentice women’s hospital,OPERATIONAL,"236 East Superior Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.896066,-87.62107499999999
The Chicago Institute for Fetal Health,OPERATIONAL,"225 East Chicago Avenue, Chicago",Price information not available,5,7,"['hospital', 'point_of_interest', 'health', 'establishment']",41.896223,-87.621832
Childrens Memorial Hospital Opthalmology Division,OPERATIONAL,"225 East Chicago Avenue, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8962222,-87.62183449999999
MRI place,OPERATIONAL,"251 East Huron Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8946256,-87.6209858
Northwestern Memorial Hospital Cardiology,OPERATIONAL,"675 North Saint Clair Street, Chicago",Price information not available,3.7,3,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8945912,-87.6220476
Northwestern 675 north st clair,OPERATIONAL,"675 North Saint Clair Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8946925,-87.62244869999999
Northwestern Memorial Hospital Ambulance Entrance,OPERATIONAL,"230 W Monroe St #1925, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8943432,-87.6209588
Northwestern Private Practice,OPERATIONAL,"676 North Saint Clair Street Ste 1575, Chicago",Price information not available,No rating,No ratings,"['doctor', 'hospital', 'point_of_interest', 'health', 'establishment']",41.8945986,-87.622954
NWH,OPERATIONAL,"676 North Saint Clair Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.89462229999999,-87.62304619999999
Medical Connection,OPERATIONAL,"676 North Saint Clair Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.89462229999999,-87.62304619999999
Chicago Vein Institute,OPERATIONAL,"233 East Erie Street #608, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.89397100000001,-87.62150899999999
Anne Marie Kudelka MD FACC Center For Heart Health,OPERATIONAL,"233 East Erie Street Ste 305, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8939762,-87.62160829999999
"SMELL &amp; TASTE TREATMENT AND RESEARCH FOUNDATION, LTD. Alan R. Hirsch MD",OPERATIONAL,"233 East Erie Street #712, Chicago",Price information not available,4,8,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8939762,-87.62160829999999
Northwestern Medicine,OPERATIONAL,"Lavin Family Pavilion, 259 East Erie Street suite 1900, Chicago",Price information not available,2.4,24,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8938147,-87.62075469999999
Lavin NM (Surgery),OPERATIONAL,"259 East Erie Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8937936,-87.62080429999999
Northwestern Memorial Hospital Neurosurgery,OPERATIONAL,"259 East Erie Street 19th Floor, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.89369130000001,-87.620953
Aayu Well Healthcare,OPERATIONAL,"230 East Ohio Street Suite 410-2291, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.8928168,-87.621681
Loop Medical Center: Pain Management and Varicose Vein Doctor in Chicago,OPERATIONAL,"432 East Grand Avenue Ste A, Chicago",Price information not available,4.8,1390,"['hospital', 'physiotherapist', 'doctor', 'point_of_interest', 'health', 'establishment']",41.89201850000001,-87.61661319999999
UChicago Medicine River East,OPERATIONAL,"355 East Grand Avenue, Chicago",Price information not available,3,49,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.8916383,-87.6179301
"Kevin King, MD | Radiation Oncologist",OPERATIONAL,"160 East Illinois Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.8913187,-87.6234013
"Tulio Rodriguez, MD | Hematologist Oncologist",OPERATIONAL,"160 East Illinois Street, Chicago",Price information not available,No rating,No ratings,"['hospital', 'doctor', 'point_of_interest', 'health', 'establishment']",41.89117699999999,-87.6230499
Medically Speaking Sc,OPERATIONAL,"1030 North Clark Street Ste. 310, Chicago",Price information not available,No rating,No ratings,"['hospital', 'point_of_interest', 'health', 'establishment']",41.901514,-87.6315898
Northwestern Memorial Hospital,OPERATIONAL,"680 North Lake Shore Drive, Chicago",Price information not available,3.8,12,"['hospital', 'health', 'point_of_interest', 'establishment']",41.8945964,-87.61644210000001
NorthShore Orthopaedic,OPERATIONAL,"680 North Lake Shore Drive Ste 924 & 925, Chicago",Price information not available,3,19,"['hospital', 'health', 'point_of_interest', 'establishment']",41.89453099999999,-87.6166312
